Lead Id,Visit date,Comment
1983697,2023-05-06," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-client stays in Airoli on rent he is working in the IT department at HDFC Bank and he likes our project but he wants to explore more projects and he wants to know more about location for that he needs 1 week time. -Follow Up/Revisit Discussions-12/05 client said call me after 7pm i am busy now
13/05 Call not Answer message sent
18/05 Call not Answer informed sm
19/05 call Not Answer
21/05 call Not Answer
25/05 Client said he is not intesred in the location and hung up"
1983670,2023-05-05," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-Styaing @ kharghar, working @ pvt.cop. 30 k salary, 2lac in hand dad working @ BMC 14k salary  previuos loan -Follow Up/Revisit Discussions-15-07-23: Financial issue
05-07-23: Not Answering calls
30-06-23: Not Answering calls
28-06-23: Revisit done, Budget 48 to 50 only For RTMI 
26-06-23; Coming tomorow For RTMI
12-06-23: Not answering calls
26-05-23: not Answering calls
12-05-23: Not answering calls
10-05-23:want some time for finnace issue, revisit with family 12th may
Styaing @ kharghar, working @ pvt.cop. 30 k salary, 2lac in hand dad working @ BMC 14k salary  previuos loan"
1983674,2023-05-05," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-05/05/2023 - client stays in Kamothe, intersted for 1bhk for end use, working in GST Dept. liked the project, exploring more projects in Kharghar and Panvel, will discuss with family and will revert.. -Follow Up/Revisit Discussions-18/06/2023 - Client visited site along with his friend Vishal Sharma, both have postponed the plan for 6 months...15/06/2023 - ringing...09/06/2023 - client said he is working on finances, will call back on sunday...03/06/2023 - ringing...02/06/2023 - ringing...28/05/2023 - Client said once Vishal Sharma's deal is done in oxy-1 then he will plan to purchase the property with us...26/05/2023 - ringing...21/05/2023 - ringing...19/05/2023 - ringing...17/05/2023 - ringing...11/05/2023 - client said he is looking for RTMI Project, if anything available in Oxy-1 then kindly let me know...08/05/2023 - client said needs time, exploring more projects in Kharghar and Panvel..."
1983685,2023-05-06," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-Liked the property howevdder since still in the scouting mode will take time to think & get bacl -Follow Up/Revisit Discussions-16/05 Customer said family liked Godrej property, old Pune highway @ 48L all in, however still not made up my mind but we my family have to reconsider will surely get back to us.
30/05 Customer has dropped the plan for this location"
1983678,2023-05-05," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-Client stays in kharghar, works in Axis Bank, client is ref. Of akshay booked client, looking for investment purpose, came for garden flat but were more interested in shops, want
 some flexibility regarding payment, want to discuss with family, need time. -Follow Up/Revisit Discussions-07-05- Client could not visit due to her emergency personal work.
11-05- Client said she will plan in July for shop
02-07- Call not answered
06-07- Call not answered.
07-07- As per CP feedback, client's parents are here, they will mostly plan to visit on Sunday but will confirm through Niket
09-07- Didnt visit on Sunday, as he was busy.
14-07- Will let know through CP.
15-07- No information yet.
18-07- Call not answered.
21-07- Call disconnected, informed CP regarding same.
25-07- Not responding to my as well as CP calls.
07-08- Client said she got deal in sec 34 for shop @rate of 8000 per sqft"
1983681,2023-05-06," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-Satying @ Kamothe Dr. Privius loan ,Revisit Fresh taging -Follow Up/Revisit Discussions-30-08-23 loan Aligibity Privius loan issue
Satying @ Kamothe Dr. Privius loan ,Revisit Fresh taging"
1983684,2023-05-06," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-client stays in Andheri, client is engineer works in ONGC, Looking for 1 BHK selfuse, have visited Manglam, general enquiry, want to discuss with firm regarding loan, have informed about price hike, client need some time. -Follow Up/Revisit Discussions-12.05 client want 1 bhk in 40 L all inc, low budget"
1983688,2023-05-06," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion- -Follow Up/Revisit Discussions-12/05 Number is invalid
16/05 Number is invalid
30/05 Not responding"
1983690,2023-05-06," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-06/05/2023 - client stays in Santzcruz, working in pvt. firm, will take atleast 3-4 months to decide, intersted for 1bhk for investment purpose... -Follow Up/Revisit Discussions-22/06/2023 - ringing...19/06/2023 - ringing...09/06/2023 - ringing...02/06/2023 - ringing...11/05/2023 - ringing.."
1983694,2023-05-06," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-06/05/2023 - client stays in Panvel, working in Bira Company, intersted for 2bhk for end use, exploring more projects in Kharghar and Panvel, client needs time to decide.. call after 10 days... -Follow Up/Revisit Discussions-22/05/2023 - ringing...19/05/2023 - ringing...18/05/2023 - ringing...17/05/2023 - ringing...14/05/2023 - ringing...13/05/2023 - ringing...12/05/2023 - ringing..."
1983683,2023-05-06," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-Staying @ Kharghar, Bussines, want some time exploring more projects -Follow Up/Revisit Discussions-15-07-23: Not answering calls
02-07-23: Not answering calls
22-06-23: Not Answering calls
26-05-23: not Answering calls
12-05-23: Not answering calls
Staying @ Kharghar, Bussines, want some time exploring more projects"
1983703,2023-05-06," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion- Client is from Koparkhairne. Looking for 2BHK RTMI property. Tried to convince for Oxy-2, need to discuss with his son who is in Dubai and let know by next weekend. -Follow Up/Revisit Discussions-12-05- Client said her mother in law is in hometown and she will be back on 20th and after that they will plan to visit
26-05-, Due to location issue, they have dropped plan as of now."
1983682,2023-05-06," 
 30-10-23 18:36 PM (Kirti Prakash) : Table Discussion-Duplicate lead, Revisit  -Follow Up/Revisit Discussions-Duplicate lead, Revisit "
1983689,2023-05-06," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-06/05/2023 - client stays in Kharghar, working in Pvt firm, intersted for 3bhk for end use, client is exploring more projects in Kharghar, client said he will work on finances and will revert... -Follow Up/Revisit Discussions-26/05/2023 - Client said his offer for 2bhk jodi is 1.20 cr, will not extend his budget, OBM was done along with Mayur...18/05/2023 - client is out of station... call next week...16/05/2023 - ringing...14/05/2023 - ringing...13/05/2023 - ringing...12/05/2023 - ringing..11/05/2023 - ringing..."
1983692,2023-05-06," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-06/05/2023 - client stays in Sanpada, intersted for 2bhk in 65 lacs all inclusive, working with TATA POWER COMAPNY, exploring more projects, needs time to decide... -Follow Up/Revisit Discussions-12/05/2023 - client said his maximum budget is 65 lacs all inclusive for 2bhk...11/05/2023 - ringing..."
1983686,2023-05-06," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-Remark - Customer is scouting areas in the last 2 weeks including Panvel & near by areas. Said liked the entire project looking for a 2nd home something like after retirement. Said now things are too crowded in that area hence planning to move out from there, there's no CSOP. His friend had accompanied together who's looking for 1 BHK. Said will discuss & then plan accordingly. If they finalize will then get back to us. -Follow Up/Revisit Discussions-12/05 Customer is not answerin
18/05 Customer is not answerin
30/05 Customer is not responding"
1983687,2023-05-06," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Koperkhairane in 1 BHK & hence planning to move to 2 BHK in Kharghar. Said still not decide if they want to sell their property & then buy it or hold it & buy it. They have a commercial property (shop) in Dongri area which is on rent & that's their primary source of income currently. Said also may plan to buy 1 property in his native area in Manglore. Will revert buy then. -Follow Up/Revisit Discussions-16/05 Customer not answering
19/05 Customer not responding, informed the CP, also the customer is not responding to the CP
30/05 Not responding"
1983691,2023-05-06," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-06/05/2023 - Client stays in Bhandup,working in IT firm, just started exploring projects, client wanted see sample flat, client said call once sample flat is ready... -Follow Up/Revisit Discussions-10/07/2023 - Client said now plan is postponed for 5-6 months...05/07/2023 - Ringing...30/06/2023 - Client said call next week...29/06/2023 - ringing...26/06/2023 - ringing...22/06/2023 - Client said call in month end...19/06/2023 - ringing...16/06/2023 - ringing...09/06/2023 - client said there is some medical emergency at home, client said i am intersted in your project, will be coming for revisit along with family on 15th June 2023...02/06/2023 - ringing...26/05/2023 - ringing...18/05/2023 - ringing...17/05/2023 - ringing...11/05/2023 - ringing.."
1983705,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-client is looking for 2 bhk,work in marketing in medicl line,lives in vashi,like the project will revist with father then decied -Follow Up/Revisit Discussions-12-06-23: Plan drop ,financial issue
19/05- ringing
16/05-ringing/cut the call
12/05- ringing
8/05- ringing,cut the call/not picking up the call of cp as well"
1983699,2023-05-06," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion- Client is looking for 1 BHK , According to her , they are Pune based builders , looking for some investment, her husband is main decision maker, liked the project, but will want to visit Shubharambh as well ,then  will talk to her husband , regarding both projects and get back by next weekend .. -Follow Up/Revisit Discussions-20/05- ringing
14/05- ringing
13/05-ringing
12/5-ringing
21-05- No response"
1983700,2023-05-06," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-Client is looking for 2 BHK or 1 BHK for investment / self use , liked the project, but she has not a decision maker will talk to her husband, then accordingly get back in 3 days , -Follow Up/Revisit Discussions-20/05- ringing
12/05 - call me next weekend
21-05- Call not answered
10-07- Call not answered.
13-07- Client said she is in a meeting, will call back later
14-07- Call not answered,dropped message on WA.
21-07- Client said she has dropped plan for oxy"
1983704,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-client is looking for 2 bhk stays in khanda colony,work for mgm,liked the location but saying its too much costly ,its price should be 60 lacs not more than that,will let yoiu anything above that....scouting more options -Follow Up/Revisit Discussions-12-06-23:not interstedin this locetion/cut the call
19/05- not intersted,that is not kharghar/cut the call
16/05- ringing
12/05- still scouting options"
1983695,2023-05-06," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-Client works in start up firm in thane, looking for 1 BHK, selfuse, have liked the property, need time. -Follow Up/Revisit Discussions-12.05 call not answered
13.05 call not answered, informed SM
19.05 call not answered, informed SM, client is not answering cps calls as well.
26.05 call not answered
30.05 call not answered, msg sent
08.06 client dropped the plan for this location"
1983696,2023-05-06," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-client stays in ulwe he has his own business of treading he is looking for 2 bhk for end use he likes our project and amenities but he wants to explore more projects to know the market for that he needs 3 to 4 days time. -Follow Up/Revisit Discussions-08/05 Client said he decide but still want 2 days to take decision so i convince him about price will go high then client said call me after 1 hour i will confirm you
08/05 Client said he will come in 2 to 3 days only today he wont be able to come
12/05 Call Not answer
12/05 Called from Vinod Sir number client said he is out of town he will come in 3 days and they still not decide anything he will let us know
14/05 Client said he will need more time to decide he will inform us afront
18/05 Call Not Answer
19/05 Call not Answer
19/05 Called from aditya number client said dont call me i will call you whenever i want to come
28/05 Call Not Answer
05/06 Call Not Answer
16/06 client said it will take time we will call you afront
22.06 client is waiting for his funds CSOP, client do not call me i'll call you, called from aditya phone
05/07 Call Not Answer
14/07 Client wife attend call said we want to sell our ulwe flat first then after we can take any decision we trying but we are not getting any customer and said i will discuss with my husband and let you know
03/08 Not Rechable
04/08 Incoming calls not availbale on this number
11/08 Number Busy. Call done by Priyanka
11/08 Call Not Connected
21/08 Call Not Answer"
1983698,2023-05-06," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion- Client stays in ghatkopar he is working in IT department of Federal bank he likes our project but he wants to do discussion with his family for that he needs 2 weeks time . -Follow Up/Revisit Discussions-12/05 Call Not Answer
15/05 Busy on other call number not in whatsapp
18/05 Client said he hold the plan due to personal issue will check again after 6 moths "
1983701,2023-05-06," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion- Client is from Kharghar, works in L&T as a software engineer. Looking for 1/2BHK. Just started scouting properties, will need 1 month time to finalise any property. -Follow Up/Revisit Discussions-25-05- Client have asked to call tomorrow, as he was in a meeting.
26-05- Client said he have not decided yet.
30-05- Call not answered.
02-06- Call not answered.
05-06- Client said he wiill let know.
08-06- Client said due to medical emergency, his finacial condition is not too good, for as of now he is dropping plan, will let know in future."
1983702,2023-05-06," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion- Client is from Kamothe, looking for 1BHK self use. Liked the project, need to discuss with family and let know. -Follow Up/Revisit Discussions-12-05- Client said he is getting RTMI property for 50L 2BHK"
1983706,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-Staying @ Nerul,working @ kharghar , expected 75 lac for 2bhk, CSOP need 4 month -Follow Up/Revisit Discussions-21-09-23: Not searching any property now
15-09-23: Not Connecting Calls
10-09-23: not Connecting  calls
24-08-23: Not Answering calls
27-07-23: not answering Calls
15-07-23: Not Answering calls
05-07-23: Not Answering calls
30-06-23: Not Answering calls
22-06-23: Not answering calls
19-05-23: not Connecting calls
Staying @ Nerul,working @ kharghar , expected 75 lac for 2bhk, CSOP need 4 month"
1983710,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-Client's husband works in ONGC, Looking for 1 or 2 BHK, investment purpose, have liked the property, cleared his doubts on location, need time. -Follow Up/Revisit Discussions-10.05 call not answered, have informed SM, msg sent
10.05 client dropped the plan because of payment term, convinced client for project and flexibility
12.05 As per cp, client will try to visit site on saturday
12.05 got confirmation from client he will visit site in 1st half on 13 may 2023
13.05 call not answered
19.05 call not answered, msg sent, have informed SM
19.05 client msg, not interested"
1983718,2023-05-07," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-07/05/2023 - client stays in Mulund, working in Reliance Jio as HR, interested for 2bhk for end use, client offer is 70 lacs for 2bhk, will work on finances and will revert by tomorrow. -Follow Up/Revisit Discussions-08/05/2023 - client said he has planned to purchase in Thane, not intersted for kharghar location..."
1983729,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-Client is from Dombivili, looking for 2BHK he is a civil engineer, said will let know his decision. -Follow Up/Revisit Discussions-13-05- Call disconnected.
15-05- Client said he is scouting properties, said will let know.
19-05- Call not answered.
26-05- Client said he has dropped plan for this location"
1983745,2023-05-08," 
 30-10-23 18:10 PM (Kirti Prakash) : Table Discussion-Client is looking for 2BHK,stay in chembur,BARC,mostly looking for rtmi but after giving rental option,they could think of oxy2 ,interested in 2+1 jodi units,they have a CSOP,liked the project will get back after discussion with family,will revist with husband  by next weekend. -Follow Up/Revisit Discussions-19/05- she is going out of town,will be back by next weekend,will revisit
15/05- ringing
12/05- ringing
20-05- Not interested"
1983749,2023-05-09," 
 30-10-23 18:10 PM (Kirti Prakash) : Table Discussion-Staying @ Mulund, Son dr. working @ mulund, Mulund flat going redevlopment,want some tome for finalise -Follow Up/Revisit Discussions-15-09-23: Not this locetion
10-09-23: Not answering calls
23-06-23: Stil want some time, Subjects pending in meeting, It will take 2 months
05-06-23: Want some time for redevlopment meeting
02-06-23: Want some time for redevlopment,
16-05-23: 1st Meeting done for redevlopment , 2nd meeting 4th June , after that she will taking next stape
Staying @ Mulund, Son dr. working @ mulund, Mulund flat going redevlopment,want some tome for finalise
"
1983750,2023-05-09," 
 30-10-23 18:10 PM (Kirti Prakash) : Table Discussion-client stay in Mahim, looking for 1 or 2 BHK, selfuse, budget is 60 L all inc, 100 % Self funding, wanted to visit mangalam as well, want to discuss regarding finance, need time. -Follow Up/Revisit Discussions-12.05 client found location too far, client will think and revert
19.05 phone is switched off
23.03 not interested"
1983752,2023-05-09," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-09/05/2023 - client stays in Kharghar, intersted for 2bhk for end use, working for IT Firm in Bangalore, liked the project, client said will come on weekend for revisit along with wife.. -Follow Up/Revisit Discussions-02/06/2023 - client is shifting to bangalore, so plan drop for kharghar...26/05/2023 - call tomorrow for revisit confirmation...23/05/2023 - Client said call on friday for revisit confirmation...22/05/2023 - ringing...21/05/2023 - ringing...20/05/2023 - ringing...19/05/2023 - client said he will be coming tomorrow for revisit along with wife...17/05/2023 - ringing...16/05/2023 - ringing...14/05/2023 - ringing...13/05/2023 - ringing...12/05/2023 - ringing..."
1983707,2023-05-07," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-Duplicate Lead
Husband posted @ patna want 2 month time for finalise Son working in IT firm, husband in Army, 3bkh with garden Expected 160, want some time for revisit with Husband -Follow Up/Revisit Discussions-28-10-23: Now at Mumbai mostly 10th Nov,Want to visit with family
8-10-23: VC Done Now she is in patna, coming month end with husband mostly 3 Bhk & Shop 

 Husband posted @ patna want 2 month time for finalise Son working in IT firm, husband in Army, 3bkh with garden Expected 160, want some time for revisit with Husband"
1983708,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-Stying @ Devnar, son working in IT Firm, 50k Salary, CSOP , want some time for revisit with Son -Follow Up/Revisit Discussions-27-06-23; Family intrested in Miraroad Only
19-06-23: Budget  70 lac only 
26-05-23:Son searching near Mira road also, Want some time for finalise
12-05-23: Swiched off
Stying @ Devnar, son working in IT Firm, 50k Salary, CSOP , want some time for revisit with Son"
1983711,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-Remark - Customer is staying in Nerul on rent & is now looking out for buying 2 BHK. Would go under normal CLP plan . He was accompanied by another friend who's also looking for 2 BHK. Bother stay in the same building in Nerul & hence looking for buying their own property. Said will need some more time as to think & plan as scouting more location & projects, however liked our project very much. -Follow Up/Revisit Discussions-16/05 Customer said busy in meeting will call later
19/05 Did not respond on calls 
30/05 Said he and his brother wants to buy in Ulwe & not this location"
1983712,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-Remark - Customer is staying in Nerul on rent & is now looking out for buying 2 BHK. Would go under normal CLP plan . He was accompanied by another friend who's also looking for 2 BHK. Bother stay in the same building in Nerul & hence looking for buying their own property. Said will need some more time as to think & plan as scouting more location & projects, however liked our project very much. -Follow Up/Revisit Discussions-16/05 Did not answer the call again
19/05 Did not respond on calls
30/05 Said he and his brother wants to buy in Ulwe & not this location"
1983719,2023-05-07," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-07/05/2023 - client stays in Byculla, working in Pvt firm, just started exploring projects, interested for 2bhk for investment, client said he wants to see sample flat, once sample flat is ready kindly call. -Follow Up/Revisit Discussions-30/06/2023 - plan drop for kharghar location, now exploring projects in Mumbai...29/06/2023 - ringing...27/06/2023 - ringing...26/06/2023 - ringing...09/06/2023 - client is not in town, client said call after 25th june....02/06/2023 - ringing...22/05/2023 - client said not yet decide.. needs time to decide...19/05/2023 - ringing...17/05/2023 - ringing..."
1983720,2023-05-07," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-07/05/2023 - Client is looking for 1bhk, exploring more projects in Kharghar, liked the project, working in GST dept. needs time to decide. Client came along with friend Mr. Vishal who is also interested for 2bhk. Needs a day time to work on finances. -Follow Up/Revisit Discussions-19/06/2023 - Client said he will be doing the booking when his friend Vishal Sharma will do...15/06/2023 - ringing...09/06/2023 - client said he is working on finances, will call back on sunday...02/06/2023 - ringing...31/05/2023 - client said speak to Vishal Sharma regarding the property as he is a decision maker, once he decides then we will go ahead...26/05/2023 - ringing...21/05/2023 - ringing...19/05/2023 - client said will try to visit on sunday...17/05/2023 - ringing...16/05/2023 - Ringing....12/05/2023 - client said he is looking for RTMI Projects, needs time...08/05/2023 - client said needs time, exploring more projects in Kharghar and Panvel..."
1983721,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-Client works in Capgemini, looking for 2 BHK, RTMI, want to explore more, convinced for oxy2, need time. -Follow Up/Revisit Discussions-12.05 client is in native place, need atleast 10 days of time.
23.05 call not answered
28.05 client is in native place, need time
08.06 client said he is busy, will call me in sometime, msg sent, informed about oxy 1
09.06 not interested, didnt like location"
1983723,2023-05-07," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-09/09/2023 - Client stays in Kharghar, intersted for 2bhk for end use,working in Shipping company. client is exploring more projects, liked our project, will discuss with family and will revert in weeks time... -Follow Up/Revisit Discussions-11/10/2023 - Client said plan postponed for 6 months....27/09/2023 - Client is out of India, client said call after 10th oct 2023...21/09/2023 - Client said he needs time to decide, exploring projects in Kharghar...15/09/2023 - ringing...13/09/2023 - Ringing..."
1983731,2023-05-07," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-Client is from Kharghar, lookoing for 2BHK,self use, have just started scouting properties will need time of 15 days for any decision. -Follow Up/Revisit Discussions-19-05- Call not answered.
26-05- Call not answered.
02-06- Number is switched off.
05-06- Call disconnected.
07-06- Number is switched off.
08-06- Number is switched off.
15-06- Client is not responding."
1983732,2023-05-07," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-Client is from Sion, looking for 2BHK, investment purpose, liked the project, final price given to him, as per is one shot payment discussion, said will let know by tomorrow, second half his decision. -Follow Up/Revisit Discussions-08-05- Client said he is still discussing, will let know for weekend plan.
12-05- Client will be visiting on Sunday 4pm.
14-05- Client didnt turn up for visit.
19-05- Call not answered, tried calling from  Aditya's number, still no response.
26-05- Client have booked in suncity"
1983734,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-07/05/2023- client stay in vashi sector 12 and he is doctor. he liked our projrct. he wants to buy 1bhk for investment . after that the customer calls me in the evening and says, will get 1bhk in 50LAC. client said discuss with your management and revert me back tommorrow with the best price.  -Follow Up/Revisit Discussions-08/05/2023 - Booked - B1- 2002"
1983713,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-Remark -  Customer stays in Deonar in TATA colony & is working with the cancer division hence keeps travelling to Kharghar sometimes. Said liked the project as seen in Facebook hence came down to see the site. Said there's 1 investment property in Pune which he's planning to sell that off & if that is sold then will plan for a 2 BHK Type A. Said will surely get back to us in a weeks time as they would plan if they want to go in for 1 or 2 BHK accordingly -Follow Up/Revisit Discussions-Customer dropped a message on whats app saying dropped the plan of buying the property"
1983714,2023-05-07," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-Customer is staying in Kharghar, is ideally looking for L&T project in Seawoods as his brother is actually in favour of buying it there. Customer said just let un know once the sample flat is ready will definaltely consider bring his elder brother & showing it here also & post that will consider & finalize either to go in for seawoods or Kharghar. -Follow Up/Revisit Discussions-Said need to see the sample flat, will decide then
12/06 Said currently in Chandighar will return next week. Wants a call back dated 24th June
22/06 Customer visited today for a reveist however just came & saw the sample flat & said his wife will be back by 5th July & will revisit then & then finalize. Also said will ask his brother to come & visit the site to take final decision
04/07 Not answering
03/08 Customer said he's brother has finalized in Nerul, L&T project hence both will do it together"
1983715,2023-05-07," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-Customer is asking 1 BHK for 47L all inclusive with 100% payment within 2 months. He's retired govt. officer & has sold one of his property in Nashik for 42L hence wants to just invest the same here for capital gains -Follow Up/Revisit Discussions-Customer is just sticking to 47L with 5L disKount amount"
1983725,2023-05-07," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion- Client stays in Nere he is working in an IT company and he likes our project but he is looking property in RTMI so I am convinced him then he said he can max stretch 80 lacs for 640 carpet so told him we won't be able to do then he said i wants to do discussion with her wife then he will inform me about his decision for that he needs 1 week time -Follow Up/Revisit Discussions-12/05 Client said location is too far and cost is too high for this location my budget is 55 lacs for 2bhk "
1983743,2023-05-08," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-client stay in Mahim, looking for 1 or 2 BHK, selfuse, budget is 60 L all inc, 100 % Self funding, wanted to visit mangalam as well, want to discuss regarding finance, need time. -Follow Up/Revisit Discussions-12.05 call not connected
13.05 As per CP client is in hospital, need time
18.05 call not answered
19.05 call not answered, as per CP client will try to visit site on sunday
20.05 due to some medical emergency, client postponed the plan
26.05 call not answered, msg sent
26.05 client postponed the plan
10.06 call not answered
16.06 call not answered
22.06 client postponed the plan"
1983747,2023-05-09," 
 30-10-23 18:10 PM (Kirti Prakash) : Table Discussion-Client is looking for proper 3 BHK , or 1+1 BHK has a budget of 90 lacs to 1cr , he works for icici Lombard, and stay in Kharghar, liked the project but has less budget, if any 3bhk comes in budget of 1 cr to 1.10 then only he will be interested. -Follow Up/Revisit Discussions-12-06-23: Not intrested in this project, flats Sizes is Small 
19/05- he is only looking for 1+1 or 3 bhk under 1 cr
15/05- ringing"
1983757,2023-05-09," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-Client is an NRI, looking for 2BHK. Investment cum end use purpose. Liked the project but need time to
Compare between projects they have visited. -Follow Up/Revisit Discussions-19-05- Client said he wants to see sample flat video than only he will take any decision.
25-05- Have dropped him message, no response yet.
04-06- no response on Message.
05-06-Call not answered.
07-06- No response on Message.
08-06- Dropped message on WA.
15-06-  Not responding"
1983716,2023-05-07," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-07/05/2023 - Client stays in Ratnagiri, interested for shops in Oxy-1, exploring more projects in Kharghar, needs 1 month time to decide. -Follow Up/Revisit Discussions-02/06/2023 - family did not liked the location...11/05/2023 - client said call in 1st week of June..."
1983744,2023-05-08," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion- client stays in panvel sector 4 he is working in Marin company and he is looking for end and he likes our project but he wants to show Property to his daughter for he needs 1 day time -Follow Up/Revisit Discussions-09/05 client said her daughter are not intrested i the location they are looking property in panvel only."
1983717,2023-05-07," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-07/05/2023 - client stays in Wadala, client just started exploring more projects in Panvel and Kharghar, client said they require time to decide. Interested for 1bhk for end use. -Follow Up/Revisit Discussions-19/06/2023 - plan drop...09/06/2023 - Ringing....02/06/2023 - ringing...31/05/2023 - client said call next week...26/05/2023 - ringing...22/05/2023 - ringing...21/05/2023 - ringing..19/05/2023 - ringing...16/05/2023 - Client said she will be coming on weekend along with family for revisit...12/05/2023 - client said she will come once she will get the phone..."
1983722,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-liked the property, booked in B 2A 707 -Follow Up/Revisit Discussions-7.05 liked the property booked"
1983724,2023-05-07," 
 30-10-23 18:09 PM (Kirti Prakash) : Table Discussion-client stays in Thane on rent he is working in Pharmacy and he likes our project but he wants to finalize in 2 months or he wants to explore more projects also. -Follow Up/Revisit Discussions-18/05 Client said i will call you i am out side now
19/05 call Not Answer
21/05 Call Not Answer
22/05 Call not Answer
29/05 call not answer informed sm
02/06 Call Not Answer"
1983726,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-client is looking for1 bhk,stays in kamothe ,he was in too much hurry didnt went for AV,went to site and left from there only,took the cost sheet. -Follow Up/Revisit Discussions-19/05- ringing
12/05- will try to come next week ,in talk with family
20-05- Family is not okay for project"
1983727,2023-05-07," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-client is looking for 2 bhk ,stays in dadar.liked the project but want 2 bhk type b,in 70 lacs all in,els will get back. -Follow Up/Revisit Discussions-19/05- busy
15/05- he will rethink and let me know by friday on it./asked to call saurabh,he called the client he is saying budget issue ,cant go beyond 70 lacs all in
13/5- ringing
10/5- ringing
8/5- asking price of 70 lacs all in,cant go beyond that,he was busy asked to call after 2 days
29-06- Client said he cant go max beyond 70L"
1983728,2023-05-07," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-Client is from Kharghar, looking for 1bhk self use, liked the project, will let knkiw his decision, by next weekend, as he needs to discuss with his family for  final call. -Follow Up/Revisit Discussions-13-05- Call not answered, dropped message on WA.
13-05- Call not answered.
19-05- Client said he has kept plans onhold as of now."
1983730,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-Client is from Kalamboli, looking for 1bhk, investment purpose, liked the project, decision maker is his father who is in Hometown, will plan for next weekend, for further discussion. -Follow Up/Revisit Discussions-12-05- Call not answered.
13-05- Call not answered.
19-05- Call not answered.
26-05- Call not answered
02-06- Due to network issue, couldnt connect.
03-06- Client said he is not interested and hung up the call."
